account_id,support_month,tickets,support_hours,cost
123,2023-12-01,4,5.43,325.97
123,2024-01-01,3,3.94,236.2
123,2024-02-01,0,0.0,0.0
123,2024-03-01,3,3.55,213.26
123,2024-04-01,3,3.36,201.88
123,2024-05-01,4,3.39,203.21
123,2024-06-01,3,1.92,115.27
123,2024-07-01,1,1.08,65.01
123,2024-08-01,2,2.26,135.65
123,2024-09-01,4,2.49,149.48
123,2024-10-01,1,0.76,45.63
123,2024-11-01,3,4.41,264.9
123,2024-12-01,0,0.0,0.0
124,2023-01-01,4,2.47,148.45
124,2023-02-01,4,5.48,328.74
124,2023-03-01,2,2.07,124.13
124,2023-04-01,7,8.73,523.79
124,2023-05-01,7,9.57,574.35
124,2023-06-01,7,6.34,380.57
124,2023-07-01,3,2.63,157.82
124,2023-08-01,5,4.77,286.07
124,2023-09-01,4,5.78,346.97
124,2023-10-01,7,8.65,519.22
124,2023-11-01,6,6.22,372.91
124,2023-12-01,5,6.88,412.98
124,2024-01-01,9,13.02,781.41
124,2024-02-01,2,2.7,162.12
124,2024-03-01,10,13.23,793.51
124,2024-04-01,4,3.23,193.92
124,2024-05-01,9,7.81,468.83
124,2024-06-01,4,2.02,120.98
124,2024-07-01,7,5.59,335.15
124,2024-08-01,10,11.04,662.61
124,2024-09-01,6,8.54,512.65
124,2024-10-01,7,7.56,453.32
124,2024-11-01,7,5.88,352.7
124,2024-12-01,2,2.77,166.47
125,2023-01-01,5,5.45,326.72
125,2023-02-01,6,3.5,210.03
125,2023-03-01,4,4.12,247.25
125,2023-04-01,4,2.47,147.97
125,2023-05-01,8,7.61,456.88
125,2023-06-01,6,8.24,494.58
125,2023-07-01,5,4.73,283.51
125,2023-08-01,7,4.92,295.14
125,2023-09-01,4,3.85,230.92
125,2023-10-01,2,2.44,146.42
125,2023-11-01,6,4.23,253.81
125,2023-12-01,6,6.0,360.07
125,2024-01-01,6,6.34,380.6
125,2024-02-01,4,3.62,217.41
125,2024-03-01,5,2.85,171.02
125,2024-04-01,9,9.76,585.71
125,2024-05-01,5,6.69,401.32
125,2024-06-01,3,4.28,257.02
125,2024-07-01,8,5.12,306.9
125,2024-08-01,8,8.28,496.57
125,2024-09-01,5,3.83,229.58
125,2024-10-01,5,3.68,220.64
125,2024-11-01,4,4.72,283.32
125,2024-12-01,5,5.49,329.37
126,2023-01-01,3,1.73,104.02
126,2023-02-01,3,2.27,136.48
126,2023-03-01,4,4.84,290.47
126,2023-04-01,3,2.2,132.21
126,2023-05-01,0,0.0,0.0
126,2023-06-01,6,6.36,381.83
126,2023-07-01,2,2.12,126.99
126,2023-08-01,3,2.91,174.77
126,2023-09-01,4,2.11,126.58
126,2023-10-01,3,3.36,201.4
126,2023-11-01,4,4.81,288.3
126,2023-12-01,1,1.01,60.51
126,2024-01-01,5,4.12,247.27
126,2024-02-01,4,2.66,159.55
126,2024-03-01,3,4.43,266.08
126,2024-04-01,2,1.81,108.84
126,2024-05-01,3,3.25,195.03
126,2024-06-01,4,5.85,350.71
126,2024-07-01,6,6.77,406.47
126,2024-08-01,3,3.42,205.43
126,2024-09-01,2,2.64,158.29
126,2024-10-01,2,2.63,158.04
126,2024-11-01,6,5.24,314.21
126,2024-12-01,4,3.03,181.53
127,2023-01-01,6,5.75,345.01
127,2023-02-01,1,1.15,69.14
127,2023-03-01,2,1.62,97.34
127,2023-04-01,2,2.95,176.88
127,2023-05-01,2,2.35,140.87
127,2023-06-01,2,2.11,126.87
127,2023-07-01,2,1.58,95.03
127,2023-08-01,0,0.0,0.0
127,2023-09-01,3,2.58,154.82
127,2023-10-01,2,1.7,101.8
127,2023-11-01,0,0.0,0.0
127,2023-12-01,1,1.37,82.21
127,2024-01-01,1,0.81,48.67
127,2024-02-01,1,0.5,30.26
127,2024-03-01,0,0.0,0.0
127,2024-04-01,0,0.0,0.0
127,2024-05-01,2,1.36,81.53
127,2024-06-01,0,0.0,0.0
127,2024-07-01,0,0.0,0.0
127,2024-08-01,1,0.94,56.18
127,2024-09-01,1,0.5,30.23
127,2024-10-01,3,3.89,233.55
127,2024-11-01,2,1.74,104.55
127,2024-12-01,2,2.09,125.12
128,2023-01-01,2,2.29,137.45
128,2023-02-01,1,0.62,37.26
128,2023-03-01,4,2.18,130.71
128,2023-04-01,5,6.39,383.34
128,2023-05-01,3,1.9,114.02
128,2023-06-01,1,0.54,32.46
128,2023-07-01,4,2.18,130.8
128,2023-08-01,4,4.42,265.3
128,2023-09-01,4,2.99,179.15
128,2023-10-01,2,2.83,169.7
128,2023-11-01,0,0.0,0.0
128,2023-12-01,6,3.3,197.96
128,2024-01-01,0,0.0,0.0
128,2024-02-01,3,2.6,156.05
128,2024-03-01,8,11.37,682.39
128,2024-04-01,2,2.7,162.26
128,2024-05-01,3,2.5,149.74
128,2024-06-01,3,1.77,106.01
128,2024-07-01,0,0.0,0.0
128,2024-08-01,3,1.54,92.55
128,2024-09-01,4,4.08,244.77
128,2024-10-01,6,4.39,263.54
128,2024-11-01,2,2.79,167.47
128,2024-12-01,3,3.74,224.19
129,2023-01-01,6,7.77,465.96
129,2023-02-01,1,0.73,43.93
129,2023-03-01,3,3.65,218.72
129,2023-04-01,4,4.54,272.36
129,2023-05-01,7,8.97,538.01
129,2023-06-01,1,1.11,66.51
129,2023-07-01,6,4.14,248.44
129,2023-08-01,5,5.76,345.61
129,2023-09-01,3,2.27,136.24
129,2023-10-01,2,1.12,66.99
129,2023-11-01,3,2.6,155.78
129,2023-12-01,4,4.94,296.17
129,2024-01-01,0,0.0,0.0
129,2024-02-01,4,4.38,262.99
129,2024-03-01,4,3.96,237.87
129,2024-04-01,2,2.41,144.46
129,2024-05-01,2,2.32,139.28
129,2024-06-01,6,7.99,479.19
129,2024-07-01,1,0.58,35.05
129,2024-08-01,2,2.58,154.91
129,2024-09-01,2,1.13,67.55
129,2024-10-01,5,5.05,302.84
129,2024-11-01,4,3.05,183.18
129,2024-12-01,2,2.57,154.3
130,2023-01-01,3,4.11,246.61
130,2023-02-01,1,0.79,47.21
130,2023-03-01,3,3.34,200.18
130,2023-04-01,4,4.09,245.58
130,2023-05-01,1,1.2,72.12
130,2023-06-01,1,0.77,46.45
130,2023-07-01,3,2.59,155.55
130,2023-08-01,5,2.87,172.21
130,2023-09-01,4,3.69,221.69
130,2023-10-01,2,2.75,164.96
130,2023-11-01,3,3.09,185.51
130,2023-12-01,3,4.02,241.39
130,2024-01-01,3,2.44,146.14
130,2024-02-01,1,1.32,79.31
130,2024-03-01,3,3.43,206.02
130,2024-04-01,2,1.79,107.1
130,2024-05-01,1,0.65,39.2
130,2024-06-01,3,2.54,152.54
130,2024-07-01,3,3.82,229.02
130,2024-08-01,1,1.13,67.62
130,2024-09-01,2,1.4,84.08
130,2024-10-01,2,2.42,145.48
130,2024-11-01,6,3.76,225.48
130,2024-12-01,1,0.77,46.21
131,2023-01-01,5,7.05,423.06
131,2023-02-01,1,0.59,35.46
131,2023-03-01,1,0.8,47.75
131,2023-04-01,1,1.41,84.41
131,2023-05-01,1,1.49,89.62
131,2023-06-01,2,2.33,139.58
131,2023-07-01,1,0.76,45.46
131,2023-08-01,1,0.77,46.48
131,2023-09-01,3,1.71,102.77
131,2023-10-01,0,0.0,0.0
131,2023-11-01,1,1.18,70.93
131,2023-12-01,1,0.96,57.49
131,2024-01-01,2,2.66,159.8
131,2024-02-01,1,1.29,77.62
131,2024-03-01,2,2.53,151.7
131,2024-04-01,0,0.0,0.0
131,2024-05-01,0,0.0,0.0
131,2024-06-01,1,0.9,54.14
131,2024-07-01,0,0.0,0.0
131,2024-08-01,1,0.61,36.36
131,2024-09-01,1,1.16,69.49
131,2024-10-01,2,2.4,143.79
131,2024-11-01,0,0.0,0.0
131,2024-12-01,2,1.23,73.93
132,2023-01-01,0,0.0,0.0
132,2023-02-01,0,0.0,0.0
132,2023-03-01,3,2.87,172.0
132,2023-04-01,4,3.79,227.5
132,2023-05-01,3,3.54,212.47
132,2023-06-01,0,0.0,0.0
132,2023-07-01,0,0.0,0.0
132,2023-08-01,0,0.0,0.0
132,2023-09-01,0,0.0,0.0
132,2023-10-01,1,1.29,77.27
132,2023-11-01,2,1.02,60.95
132,2023-12-01,1,1.16,69.74
132,2024-01-01,1,0.85,51.21
132,2024-02-01,0,0.0,0.0
132,2024-03-01,1,1.33,79.64
132,2024-04-01,2,1.26,75.87
132,2024-05-01,4,2.74,164.4
132,2024-06-01,1,1.27,76.44
132,2024-07-01,4,3.34,200.64
132,2024-08-01,2,1.51,90.5
132,2024-09-01,2,2.03,121.55
132,2024-10-01,0,0.0,0.0
132,2024-11-01,1,1.35,80.97
132,2024-12-01,1,0.97,57.92
133,2023-01-01,4,3.33,199.68
133,2023-02-01,4,4.72,283.3
133,2023-03-01,1,1.28,76.61
133,2023-04-01,5,5.3,317.74
133,2023-05-01,8,5.01,300.65
133,2023-06-01,3,2.87,172.03
133,2023-07-01,8,6.84,410.15
133,2023-08-01,2,2.99,179.46
133,2023-09-01,5,6.65,398.86
133,2023-10-01,6,7.98,478.72
133,2023-11-01,7,10.14,608.69
133,2023-12-01,7,6.57,394.03
133,2024-01-01,5,6.39,383.64
133,2024-02-01,4,3.33,200.03
133,2024-03-01,12,11.28,676.73
133,2024-04-01,5,4.81,288.82
133,2024-05-01,5,6.03,361.61
133,2024-06-01,6,7.39,443.11
133,2024-07-01,7,5.06,303.47
133,2024-08-01,5,7.29,437.45
133,2024-09-01,6,5.83,350.04
133,2024-10-01,10,13.18,790.7
133,2024-11-01,5,6.9,413.85
133,2024-12-01,5,5.88,352.58
134,2023-01-01,8,10.74,644.43
134,2023-02-01,4,2.31,138.55
134,2023-03-01,6,4.51,270.53
134,2023-04-01,3,2.73,163.58
134,2023-05-01,7,8.83,529.72
134,2023-06-01,6,7.73,463.69
134,2023-07-01,5,6.75,404.86
134,2023-08-01,9,8.98,538.78
134,2023-09-01,6,5.77,346.13
134,2023-10-01,3,1.75,104.91
134,2023-11-01,3,2.22,133.01
134,2023-12-01,6,8.25,495.3
134,2024-01-01,7,8.57,514.11
134,2024-02-01,6,7.66,459.43
134,2024-03-01,7,3.99,239.44
134,2024-04-01,8,4.9,294.12
134,2024-05-01,4,5.55,332.92
134,2024-06-01,8,6.49,389.39
134,2024-07-01,5,5.94,356.49
134,2024-08-01,10,10.59,635.36
134,2024-09-01,5,7.35,441.17
134,2024-10-01,11,10.96,657.73
134,2024-11-01,5,7.14,428.21
134,2024-12-01,6,7.18,430.89
135,2023-01-01,0,0.0,0.0
135,2023-02-01,3,4.18,250.82
135,2023-03-01,0,0.0,0.0
135,2023-04-01,0,0.0,0.0
135,2023-05-01,5,2.52,151.05
135,2023-06-01,2,1.41,84.4
135,2023-07-01,1,0.65,38.76
135,2023-08-01,2,2.61,156.87
135,2023-09-01,1,1.38,82.69
135,2023-10-01,2,1.42,84.96
135,2023-11-01,1,0.65,38.83
135,2023-12-01,0,0.0,0.0
135,2024-01-01,3,3.48,208.98
135,2024-02-01,1,1.39,83.23
135,2024-03-01,0,0.0,0.0
135,2024-04-01,6,6.68,401.01
135,2024-05-01,3,3.84,230.63
135,2024-06-01,1,1.08,64.77
135,2024-07-01,2,2.42,145.08
135,2024-08-01,1,0.61,36.43
135,2024-09-01,0,0.0,0.0
135,2024-10-01,2,2.22,133.42
135,2024-11-01,1,0.9,54.24
135,2024-12-01,1,0.65,38.82
136,2023-01-01,8,11.57,693.98
136,2023-02-01,4,4.74,284.4
136,2023-03-01,4,4.96,297.51
136,2023-04-01,12,14.97,898.3
136,2023-05-01,5,5.36,321.84
136,2023-06-01,7,5.15,309.04
136,2023-07-01,7,6.56,393.7
136,2023-08-01,9,11.55,693.29
136,2023-09-01,9,9.79,587.15
136,2023-10-01,5,3.75,225.01
136,2023-11-01,3,2.59,155.53
136,2023-12-01,3,2.3,138.13
136,2024-01-01,6,4.77,286.48
136,2024-02-01,7,5.13,307.52
136,2024-03-01,6,8.12,487.12
136,2024-04-01,5,2.93,176.03
136,2024-05-01,2,2.56,153.73
136,2024-06-01,4,4.3,258.12
136,2024-07-01,4,4.98,298.67
136,2024-08-01,4,3.17,190.08
136,2024-09-01,5,5.23,313.59
136,2024-10-01,6,5.66,339.88
136,2024-11-01,2,1.09,65.14
136,2024-12-01,7,3.62,217.35
137,2023-01-01,1,0.83,49.66
137,2023-02-01,1,1.45,86.91
137,2023-03-01,3,1.95,117.21
137,2023-04-01,0,0.0,0.0
137,2023-05-01,2,1.49,89.31
137,2023-06-01,1,0.86,51.62
137,2023-07-01,2,2.29,137.58
137,2023-08-01,0,0.0,0.0
137,2023-09-01,2,2.02,121.04
137,2023-10-01,1,0.89,53.42
137,2023-11-01,1,1.42,85.05
137,2023-12-01,2,1.3,78.06
137,2024-01-01,0,0.0,0.0
137,2024-02-01,2,2.05,122.86
137,2024-03-01,0,0.0,0.0
137,2024-04-01,3,3.48,208.71
137,2024-05-01,3,1.76,105.61
137,2024-06-01,1,0.75,45.09
137,2024-07-01,0,0.0,0.0
137,2024-08-01,1,1.5,89.79
137,2024-09-01,0,0.0,0.0
137,2024-10-01,0,0.0,0.0
137,2024-11-01,2,1.68,100.99
137,2024-12-01,0,0.0,0.0
138,2023-01-01,2,2.87,171.94
138,2023-02-01,3,4.47,268.3
138,2023-03-01,1,0.81,48.78
138,2023-04-01,1,1.06,63.59
138,2023-05-01,1,0.73,43.6
138,2023-06-01,1,0.89,53.16
138,2023-07-01,0,0.0,0.0
138,2023-08-01,3,3.96,237.81
138,2023-09-01,2,1.65,99.04
138,2023-10-01,1,0.54,32.69
138,2023-11-01,2,1.43,86.08
138,2023-12-01,0,0.0,0.0
138,2024-01-01,0,0.0,0.0
138,2024-02-01,0,0.0,0.0
138,2024-03-01,3,2.14,128.35
138,2024-04-01,1,1.0,60.24
138,2024-05-01,1,1.32,79.36
138,2024-06-01,2,2.78,166.59
138,2024-07-01,4,3.39,203.48
138,2024-08-01,3,2.6,155.78
138,2024-09-01,1,1.42,85.46
138,2024-10-01,0,0.0,0.0
138,2024-11-01,4,3.65,218.91
138,2024-12-01,2,2.19,131.33
139,2023-01-01,1,0.65,38.98
139,2023-02-01,2,2.51,150.67
139,2023-03-01,2,1.3,77.98
139,2023-04-01,2,1.71,102.71
139,2023-05-01,0,0.0,0.0
139,2023-06-01,0,0.0,0.0
139,2023-07-01,2,2.76,165.75
139,2023-08-01,1,1.25,75.14
139,2023-09-01,1,0.66,39.68
139,2023-10-01,1,1.29,77.14
139,2023-11-01,1,0.5,30.11
139,2023-12-01,2,2.52,151.37
139,2024-01-01,0,0.0,0.0
139,2024-02-01,2,1.6,95.91
139,2024-03-01,2,1.41,84.62
139,2024-04-01,2,2.1,125.87
139,2024-05-01,2,2.64,158.26
139,2024-06-01,0,0.0,0.0
139,2024-07-01,0,0.0,0.0
139,2024-08-01,3,2.4,144.27
139,2024-09-01,1,0.71,42.44
139,2024-10-01,3,3.38,202.96
139,2024-11-01,0,0.0,0.0
139,2024-12-01,1,0.75,45.1
140,2023-01-01,7,9.92,594.9
140,2023-02-01,4,5.95,356.93
140,2023-03-01,5,6.41,384.57
140,2023-04-01,5,5.73,343.65
140,2023-05-01,7,4.87,292.42
140,2023-06-01,1,0.97,58.49
140,2023-07-01,7,8.2,492.25
140,2023-08-01,7,6.29,377.68
140,2023-09-01,6,8.37,502.03
140,2023-10-01,8,9.68,580.86
140,2023-11-01,4,3.78,227.02
140,2023-12-01,7,7.42,445.49
140,2024-01-01,5,5.2,312.04
140,2024-02-01,5,3.46,207.83
140,2024-03-01,6,8.13,487.89
140,2024-04-01,1,0.85,51.23
140,2024-05-01,5,5.06,303.45
140,2024-06-01,6,7.61,456.34
140,2024-07-01,4,5.11,306.46
140,2024-08-01,11,13.92,834.92
140,2024-09-01,6,8.83,529.61
140,2024-10-01,6,3.47,208.2
140,2024-11-01,13,14.15,848.93
140,2024-12-01,9,12.75,764.88
141,2023-01-01,3,2.38,142.95
141,2023-02-01,9,7.87,472.07
141,2023-03-01,2,2.8,168.15
141,2023-04-01,3,1.71,102.61
141,2023-05-01,5,6.19,371.35
141,2023-06-01,10,6.63,397.71
141,2023-07-01,6,4.56,273.7
141,2023-08-01,6,8.1,485.73
141,2023-09-01,4,5.16,309.66
141,2023-10-01,7,9.76,585.56
141,2023-11-01,3,2.16,129.48
141,2023-12-01,4,3.06,183.66
141,2024-01-01,11,8.04,482.62
141,2024-02-01,6,7.8,467.86
141,2024-03-01,4,2.85,170.7
141,2024-04-01,7,5.42,325.42
141,2024-05-01,4,3.83,229.64
141,2024-06-01,6,5.57,333.91
141,2024-07-01,5,5.56,333.53
141,2024-08-01,6,8.87,532.05
141,2024-09-01,4,2.01,120.54
141,2024-10-01,4,2.89,173.68
141,2024-11-01,8,4.41,264.3
141,2024-12-01,6,8.09,485.29
142,2023-01-01,4,3.79,227.41
142,2023-02-01,4,4.76,285.82
142,2023-03-01,8,6.37,382.32
142,2023-04-01,2,2.56,153.48
142,2023-05-01,1,0.7,41.86
142,2023-06-01,4,5.41,324.53
142,2023-07-01,4,2.11,126.89
142,2023-08-01,3,3.04,182.29
142,2023-09-01,7,8.29,497.39
142,2023-10-01,1,0.63,37.82
142,2023-11-01,5,6.75,404.86
142,2023-12-01,3,1.67,100.27
142,2024-01-01,5,4.98,298.97
142,2024-02-01,2,3.0,179.99
142,2024-03-01,4,4.29,257.6
142,2024-04-01,2,1.93,115.96
142,2024-05-01,4,5.36,321.88
142,2024-06-01,4,2.94,176.46
142,2024-07-01,7,9.04,542.47
142,2024-08-01,3,2.22,133.06
142,2024-09-01,3,2.39,143.17
142,2024-10-01,0,0.0,0.0
142,2024-11-01,2,1.08,64.89
142,2024-12-01,3,2.41,144.86
143,2023-01-01,3,2.01,120.37
143,2023-02-01,2,1.96,117.3
143,2023-03-01,1,0.86,51.9
143,2023-04-01,2,2.26,135.69
143,2023-05-01,0,0.0,0.0
143,2023-06-01,1,1.24,74.41
143,2023-07-01,1,0.68,40.54
143,2023-08-01,6,8.19,491.35
143,2023-09-01,2,1.35,81.04
143,2023-10-01,4,2.04,122.48
143,2023-11-01,0,0.0,0.0
143,2023-12-01,2,2.88,172.94
143,2024-01-01,3,2.14,128.65
143,2024-02-01,5,6.3,378.13
143,2024-03-01,2,1.89,113.48
143,2024-04-01,2,1.75,104.77
143,2024-05-01,4,4.03,241.74
143,2024-06-01,6,5.21,312.47
143,2024-07-01,6,8.19,491.55
143,2024-08-01,4,3.84,230.67
143,2024-09-01,5,5.97,358.36
143,2024-10-01,1,1.26,75.67
143,2024-11-01,0,0.0,0.0
143,2024-12-01,4,3.46,207.65
144,2023-01-01,2,2.76,165.39
144,2023-02-01,1,0.83,50.01
144,2023-03-01,1,1.13,67.64
144,2023-04-01,0,0.0,0.0
144,2023-05-01,2,2.32,139.27
144,2023-06-01,1,1.18,71.07
144,2023-07-01,1,1.17,70.22
144,2023-08-01,1,1.25,74.85
144,2023-09-01,1,1.06,63.56
144,2023-10-01,3,1.85,111.26
144,2023-11-01,2,1.12,67.46
144,2023-12-01,2,2.34,140.19
144,2024-01-01,1,0.82,49.47
144,2024-02-01,2,1.6,95.77
144,2024-03-01,1,1.3,77.83
144,2024-04-01,1,0.7,41.9
144,2024-05-01,2,2.78,166.9
144,2024-06-01,1,1.14,68.6
144,2024-07-01,2,2.1,126.27
144,2024-08-01,3,1.66,99.79
144,2024-09-01,2,2.83,169.93
144,2024-10-01,5,5.79,347.61
144,2024-11-01,0,0.0,0.0
144,2024-12-01,1,1.16,69.73
145,2023-01-01,0,0.0,0.0
145,2023-02-01,1,1.43,85.87
145,2023-03-01,2,2.24,134.22
145,2023-04-01,2,1.06,63.43
145,2023-05-01,1,1.29,77.28
145,2023-06-01,4,4.91,294.86
145,2023-07-01,2,2.97,178.44
145,2023-08-01,3,3.12,187.43
145,2023-09-01,1,0.62,37.06
145,2023-10-01,1,0.85,50.77
145,2023-11-01,0,0.0,0.0
145,2023-12-01,2,2.99,179.6
145,2024-01-01,0,0.0,0.0
145,2024-02-01,1,0.73,43.84
145,2024-03-01,1,1.01,60.34
145,2024-04-01,2,1.37,82.01
145,2024-05-01,2,1.33,80.03
145,2024-06-01,3,2.88,172.89
145,2024-07-01,3,1.63,97.69
145,2024-08-01,0,0.0,0.0
145,2024-09-01,0,0.0,0.0
145,2024-10-01,1,1.17,70.15
145,2024-11-01,3,2.58,154.91
145,2024-12-01,4,3.39,203.66
146,2023-01-01,2,2.26,135.64
146,2023-02-01,4,2.3,137.81
146,2023-03-01,3,2.35,140.82
146,2023-04-01,2,1.36,81.82
146,2023-05-01,3,3.26,195.43
146,2023-06-01,1,1.39,83.17
146,2023-07-01,5,3.72,222.99
146,2023-08-01,3,1.78,106.71
146,2023-09-01,4,4.41,264.65
146,2023-10-01,3,2.83,169.89
146,2023-11-01,2,1.83,110.05
146,2023-12-01,3,1.7,102.08
146,2024-01-01,4,5.9,353.77
146,2024-02-01,0,0.0,0.0
146,2024-03-01,2,2.47,148.35
146,2024-04-01,1,1.38,82.66
146,2024-05-01,4,3.3,198.06
146,2024-06-01,2,1.76,105.62
146,2024-07-01,0,0.0,0.0
146,2024-08-01,2,1.23,73.96
146,2024-09-01,4,2.49,149.29
146,2024-10-01,4,2.01,120.84
146,2024-11-01,1,1.16,69.74
146,2024-12-01,3,3.82,229.39
147,2023-01-01,3,4.37,262.05
147,2023-02-01,7,5.0,299.94
147,2023-03-01,7,4.34,260.18
147,2023-04-01,8,6.66,399.34
147,2023-05-01,7,5.05,302.96
147,2023-06-01,5,6.65,398.7
147,2023-07-01,12,15.22,913.0
147,2023-08-01,11,6.85,411.12
147,2023-09-01,3,2.47,148.09
147,2023-10-01,5,6.3,377.77
147,2023-11-01,4,5.43,325.73
147,2023-12-01,3,4.3,258.19
147,2024-01-01,4,3.64,218.46
147,2024-02-01,6,8.6,515.75
147,2024-03-01,8,7.31,438.79
147,2024-04-01,8,6.37,382.04
147,2024-05-01,2,2.47,148.0
147,2024-06-01,5,3.5,210.03
147,2024-07-01,3,4.12,247.34
147,2024-08-01,3,3.78,226.76
147,2024-09-01,6,5.25,315.26
147,2024-10-01,11,11.93,716.08
147,2024-11-01,8,10.54,632.3
147,2024-12-01,8,5.05,302.71
148,2023-01-01,1,1.22,73.42
148,2023-02-01,0,0.0,0.0
148,2023-03-01,1,0.9,54.27
148,2023-04-01,1,1.33,79.86
148,2023-05-01,1,0.57,33.92
148,2023-06-01,1,1.39,83.34
148,2023-07-01,0,0.0,0.0
148,2023-08-01,2,2.75,165.06
148,2023-09-01,3,4.34,260.41
148,2023-10-01,1,0.76,45.77
148,2023-11-01,2,2.3,137.97
148,2023-12-01,0,0.0,0.0
148,2024-01-01,2,1.62,97.27
148,2024-02-01,1,1.05,63.09
148,2024-03-01,1,0.59,35.27
148,2024-04-01,1,0.98,58.68
148,2024-05-01,3,1.89,113.36
148,2024-06-01,1,1.42,85.45
148,2024-07-01,0,0.0,0.0
148,2024-08-01,3,1.55,92.97
148,2024-09-01,1,1.05,62.91
148,2024-10-01,2,1.23,73.93
148,2024-11-01,6,7.55,452.96
148,2024-12-01,1,0.74,44.46
149,2023-01-01,0,0.0,0.0
149,2023-02-01,3,2.23,133.69
149,2023-03-01,0,0.0,0.0
149,2023-04-01,2,2.41,144.81
149,2023-05-01,0,0.0,0.0
149,2023-06-01,2,1.48,88.54
149,2023-07-01,1,1.31,78.86
149,2023-08-01,0,0.0,0.0
149,2023-09-01,2,2.77,166.1
149,2023-10-01,3,4.48,269.0
149,2023-11-01,5,6.42,385.0
149,2023-12-01,0,0.0,0.0
149,2024-01-01,3,3.13,188.06
149,2024-02-01,0,0.0,0.0
149,2024-03-01,2,1.49,89.22
149,2024-04-01,2,1.14,68.35
149,2024-05-01,1,1.17,70.31
149,2024-06-01,0,0.0,0.0
149,2024-07-01,0,0.0,0.0
149,2024-08-01,1,0.53,31.61
149,2024-09-01,2,2.41,144.53
149,2024-10-01,1,0.58,34.65
149,2024-11-01,2,2.36,141.78
149,2024-12-01,0,0.0,0.0
150,2023-01-01,3,2.54,152.61
150,2023-02-01,2,1.16,69.37
150,2023-03-01,1,1.27,76.27
150,2023-04-01,1,0.5,30.1
150,2023-05-01,3,2.22,132.95
150,2023-06-01,3,4.46,267.65
150,2023-07-01,0,0.0,0.0
150,2023-08-01,2,2.52,151.43
150,2023-09-01,1,1.15,69.07
150,2023-10-01,1,0.73,43.52
150,2023-11-01,1,1.38,82.99
150,2023-12-01,1,1.19,71.22
150,2024-01-01,2,1.22,73.23
150,2024-02-01,1,0.52,31.2
150,2024-03-01,1,1.49,89.46
150,2024-04-01,3,3.87,231.93
150,2024-05-01,1,1.45,86.93
150,2024-06-01,4,2.72,163.2
150,2024-07-01,0,0.0,0.0
150,2024-08-01,2,2.1,125.85
150,2024-09-01,3,1.68,100.63
150,2024-10-01,2,2.9,174.13
150,2024-11-01,0,0.0,0.0
150,2024-12-01,0,0.0,0.0
151,2023-01-01,1,1.02,61.36
151,2023-02-01,3,2.43,145.83
151,2023-03-01,4,5.28,317.08
151,2023-04-01,2,2.64,158.63
151,2023-05-01,3,2.01,120.57
151,2023-06-01,6,7.55,453.1
151,2023-07-01,4,5.68,340.6
151,2023-08-01,3,4.15,249.27
151,2023-09-01,3,3.29,197.35
151,2023-10-01,3,3.06,183.52
151,2023-11-01,5,2.59,155.17
151,2023-12-01,6,3.53,211.9
151,2024-01-01,5,5.84,350.37
151,2024-02-01,4,3.49,209.65
151,2024-03-01,3,4.45,266.95
151,2024-04-01,2,2.48,148.7
151,2024-05-01,3,1.99,119.13
151,2024-06-01,4,3.27,196.28
151,2024-07-01,1,0.7,42.04
151,2024-08-01,6,3.28,196.88
151,2024-09-01,2,2.03,121.57
151,2024-10-01,5,4.94,296.37
151,2024-11-01,2,1.4,84.08
151,2024-12-01,2,1.67,99.96
152,2023-01-01,0,0.0,0.0
152,2023-02-01,3,3.97,238.2
152,2023-03-01,1,0.58,34.75
152,2023-04-01,1,1.41,84.7
152,2023-05-01,2,2.38,142.91
152,2023-06-01,0,0.0,0.0
152,2023-07-01,0,0.0,0.0
152,2023-08-01,0,0.0,0.0
152,2023-09-01,0,0.0,0.0
152,2023-10-01,1,0.94,56.6
152,2023-11-01,1,1.0,60.27
152,2023-12-01,1,0.58,34.96
152,2024-01-01,3,4.17,249.98
152,2024-02-01,2,1.6,96.14
152,2024-03-01,1,1.08,65.09
152,2024-04-01,1,1.29,77.51
152,2024-05-01,1,1.5,89.82
152,2024-06-01,1,1.18,70.59
152,2024-07-01,1,1.24,74.1
152,2024-08-01,2,2.36,141.33
152,2024-09-01,1,1.4,83.81
152,2024-10-01,1,0.83,49.78
152,2024-11-01,2,2.52,151.37
152,2024-12-01,3,2.3,137.96
153,2023-01-01,0,0.0,0.0
153,2023-02-01,1,0.63,37.64
153,2023-03-01,0,0.0,0.0
153,2023-04-01,1,1.44,86.13
153,2023-05-01,0,0.0,0.0
153,2023-06-01,0,0.0,0.0
153,2023-07-01,1,0.56,33.69
153,2023-08-01,1,0.74,44.47
153,2023-09-01,3,3.77,226.32
153,2023-10-01,3,2.82,169.48
153,2023-11-01,5,3.72,223.24
153,2023-12-01,0,0.0,0.0
153,2024-01-01,1,0.77,46.5
153,2024-02-01,0,0.0,0.0
153,2024-03-01,0,0.0,0.0
153,2024-04-01,3,3.93,236.03
153,2024-05-01,2,2.76,165.56
153,2024-06-01,1,0.85,50.73
153,2024-07-01,2,2.57,153.94
153,2024-08-01,1,0.91,54.87
153,2024-09-01,1,0.65,39.07
153,2024-10-01,2,2.16,129.64
153,2024-11-01,1,0.97,58.23
153,2024-12-01,0,0.0,0.0
154,2023-01-01,5,6.15,368.83
154,2023-02-01,2,1.85,110.84
