invoice_id,account_id,billing_month,amount_billed
3425,143,2024-05-01,594.89
3426,143,2024-06-01,452.61
3427,143,2024-07-01,458.28
3428,143,2024-08-01,538.2
3429,143,2024-09-01,422.86
3430,143,2024-10-01,468.36
3431,143,2024-11-01,529.82
3432,143,2024-12-01,468.29
3433,144,2023-01-01,428.95
3434,144,2023-02-01,477.96
3435,144,2023-03-01,461.83
3436,144,2023-04-01,454.09
3437,144,2023-05-01,423.79
3438,144,2023-06-01,459.25
3439,144,2023-07-01,434.56
3440,144,2023-08-01,463.64
3441,144,2023-09-01,415.9
3442,144,2023-10-01,431.62
3443,144,2023-11-01,391.25
3444,144,2023-12-01,439.0
3445,144,2024-01-01,400.2
3446,144,2024-02-01,385.05
3447,144,2024-03-01,453.68
3448,144,2024-04-01,451.39
3449,144,2024-05-01,479.89
3450,144,2024-06-01,419.19
3451,144,2024-07-01,461.15
3452,144,2024-08-01,468.29
3453,144,2024-09-01,462.99
3454,144,2024-10-01,399.47
3455,144,2024-11-01,448.22
3456,144,2024-12-01,458.96
3457,145,2023-01-01,1049.16
3458,145,2023-02-01,944.48
3459,145,2023-03-01,1056.82
3460,145,2023-04-01,1159.43
3461,145,2023-05-01,1030.8
3462,145,2023-06-01,1012.4
3463,145,2023-07-01,1067.47
3464,145,2023-08-01,1064.42
3465,145,2023-09-01,1108.44
3466,145,2023-10-01,985.91
3467,145,2023-11-01,1085.37
3468,145,2023-12-01,1078.32
3469,145,2024-01-01,1041.69
3470,145,2024-02-01,1065.73
3471,145,2024-03-01,1100.27
3472,145,2024-04-01,1092.42
3473,145,2024-05-01,991.65
3474,145,2024-06-01,1089.81
3475,145,2024-07-01,1045.57
3476,145,2024-08-01,1052.44
3477,145,2024-09-01,1052.46
3478,145,2024-10-01,1041.29
3479,145,2024-11-01,1108.39
3480,145,2024-12-01,1044.61
3481,146,2023-01-01,930.18
3482,146,2023-02-01,966.48
3483,146,2023-03-01,995.09
3484,146,2023-04-01,1047.62
3485,146,2023-05-01,1016.31
3486,146,2023-06-01,943.63
3487,146,2023-07-01,1110.42
3488,146,2023-08-01,999.4
3489,146,2023-09-01,1049.93
3490,146,2023-10-01,978.57
3491,146,2023-11-01,1012.83
3492,146,2023-12-01,1028.13
3493,146,2024-01-01,1047.07
3494,146,2024-02-01,1039.03
3495,146,2024-03-01,1029.77
3496,146,2024-04-01,970.41
3497,146,2024-05-01,957.57
3498,146,2024-06-01,1002.79
3499,146,2024-07-01,1032.82
3500,146,2024-08-01,975.02
3501,146,2024-09-01,1039.42
3502,146,2024-10-01,1058.79
3503,146,2024-11-01,940.34
3504,146,2024-12-01,944.31
3505,147,2023-01-01,1192.98
3506,147,2023-02-01,1215.38
3507,147,2023-03-01,1173.77
3508,147,2023-04-01,1267.61
3509,147,2023-05-01,1221.2
3510,147,2023-06-01,1201.97
3511,147,2023-07-01,1128.2
3512,147,2023-08-01,1134.21
3513,147,2023-09-01,1214.05
3514,147,2023-10-01,1093.37
3515,147,2023-11-01,1250.63
3516,147,2023-12-01,1192.09
3517,147,2024-01-01,1362.15
3518,147,2024-02-01,1315.4
3519,147,2024-03-01,1190.93
3520,147,2024-04-01,1194.68
3521,147,2024-05-01,1249.78
3522,147,2024-06-01,1285.16
3523,147,2024-07-01,1118.1
3524,147,2024-08-01,1110.68
3525,147,2024-09-01,1168.9
3526,147,2024-10-01,1229.14
3527,147,2024-11-01,1224.84
3528,147,2024-12-01,1253.49
3529,148,2023-01-01,2940.02
3530,148,2023-02-01,2884.19
3531,148,2023-03-01,3042.9
3532,148,2023-04-01,2958.59
3533,148,2023-05-01,2899.08
3534,148,2023-06-01,3007.25
3535,148,2023-07-01,3039.66
3536,148,2023-08-01,2993.9
3537,148,2023-09-01,2977.11
3538,148,2023-10-01,2992.03
3539,148,2023-11-01,2981.47
3540,148,2023-12-01,2932.6
3541,148,2024-01-01,2964.27
3542,148,2024-02-01,3026.06
3543,148,2024-03-01,3016.08
3544,148,2024-04-01,3008.4
3545,148,2024-05-01,2950.24
3546,148,2024-06-01,2990.92
3547,148,2024-07-01,2891.15
3548,148,2024-08-01,3008.92
3549,148,2024-09-01,3071.44
3550,148,2024-10-01,2926.29
3551,148,2024-11-01,2970.7
3552,148,2024-12-01,3016.46
3553,149,2023-01-01,2606.04
3554,149,2023-02-01,2520.99
3555,149,2023-03-01,2508.79
3556,149,2023-04-01,2444.95
3557,149,2023-05-01,2548.57
3558,149,2023-06-01,2645.5
3559,149,2023-07-01,2557.27
3560,149,2023-08-01,2542.29
3561,149,2023-09-01,2559.5
3562,149,2023-10-01,2542.85
3563,149,2023-11-01,2502.75
3564,149,2023-12-01,2584.56
3565,149,2024-01-01,2554.69
3566,149,2024-02-01,2544.28
3567,149,2024-03-01,2494.63
3568,149,2024-04-01,2608.58
3569,149,2024-05-01,2576.64
3570,149,2024-06-01,2515.75
3571,149,2024-07-01,2593.49
3572,149,2024-08-01,2518.52
3573,149,2024-09-01,2504.3
3574,149,2024-10-01,2505.41
3575,149,2024-11-01,2454.85
3576,149,2024-12-01,2566.98
3577,150,2023-01-01,952.8
3578,150,2023-02-01,982.94
3579,150,2023-03-01,940.58
3580,150,2023-04-01,1040.06
3581,150,2023-05-01,1036.84
3582,150,2023-06-01,1028.03
3583,150,2023-07-01,992.23
3584,150,2023-08-01,985.75
3585,150,2023-09-01,1067.58
3586,150,2023-10-01,1016.83
3587,150,2023-11-01,1060.18
3588,150,2023-12-01,1000.1
3589,150,2024-01-01,1053.41
3590,150,2024-02-01,1109.52
3591,150,2024-03-01,1073.67
3592,150,2024-04-01,1023.74
3593,150,2024-05-01,1057.22
3594,150,2024-06-01,1032.33
3595,150,2024-07-01,1044.75
3596,150,2024-08-01,1028.08
3597,150,2024-09-01,1036.14
3598,150,2024-10-01,1054.96
3599,150,2024-11-01,994.69
3600,150,2024-12-01,993.57
3601,151,2023-01-01,2555.57
3602,151,2023-02-01,2544.99
3603,151,2023-03-01,2564.14
3604,151,2023-04-01,2632.97
3605,151,2023-05-01,2580.36
3606,151,2023-06-01,2650.68
3607,151,2023-07-01,2626.74
3608,151,2023-08-01,2526.57
3609,151,2023-09-01,2657.75
3610,151,2023-10-01,2665.54
3611,151,2023-11-01,2575.31
3612,151,2023-12-01,2646.01
3613,151,2024-01-01,2582.18
3614,151,2024-02-01,2629.88
3615,151,2024-03-01,2561.78
3616,151,2024-04-01,2535.34
3617,151,2024-05-01,2605.86
3618,151,2024-06-01,2618.81
3619,151,2024-07-01,2605.12
3620,151,2024-08-01,2565.8
3621,151,2024-09-01,2605.01
3622,151,2024-10-01,2638.46
3623,151,2024-11-01,2622.76
3624,151,2024-12-01,2634.13
3625,152,2023-01-01,399.19
3626,152,2023-02-01,491.29
3627,152,2023-03-01,373.89
3628,152,2023-04-01,457.08
3629,152,2023-05-01,491.79
3630,152,2023-06-01,456.75
3631,152,2023-07-01,422.57
3632,152,2023-08-01,406.29
3633,152,2023-09-01,484.5
3634,152,2023-10-01,361.55
3635,152,2023-11-01,384.19
3636,152,2023-12-01,412.82
3637,152,2024-01-01,494.58
3638,152,2024-02-01,451.69
3639,152,2024-03-01,384.3
3640,152,2024-04-01,417.18
3641,152,2024-05-01,401.98
3642,152,2024-06-01,397.21
3643,152,2024-07-01,481.64
3644,152,2024-08-01,364.11
3645,152,2024-09-01,513.14
3646,152,2024-10-01,474.11
3647,152,2024-11-01,487.24
3648,152,2024-12-01,409.55
3649,153,2023-01-01,1154.1
3650,153,2023-02-01,1089.94
3651,153,2023-03-01,1135.37
3652,153,2023-04-01,1186.28
3653,153,2023-05-01,1226.4
3654,153,2023-06-01,1106.24
3655,153,2023-07-01,1143.32
3656,153,2023-08-01,1154.04
3657,153,2023-09-01,1091.81
3658,153,2023-10-01,1191.17
3659,153,2023-11-01,1125.4
3660,153,2023-12-01,1151.83
3661,153,2024-01-01,1139.0
3662,153,2024-02-01,1122.13
3663,153,2024-03-01,1161.25
3664,153,2024-04-01,1150.82
3665,153,2024-05-01,1143.01
3666,153,2024-06-01,1125.18
3667,153,2024-07-01,1177.58
3668,153,2024-08-01,1244.28
3669,153,2024-09-01,1168.59
3670,153,2024-10-01,1211.41
3671,153,2024-11-01,1092.09
3672,153,2024-12-01,1169.49
3673,154,2023-01-01,2575.53
3674,154,2023-02-01,2556.55
3675,154,2023-03-01,2593.43
3676,154,2023-04-01,2689.99
3677,154,2023-05-01,2677.9
3678,154,2023-06-01,2642.55
3679,154,2023-07-01,2553.76
3680,154,2023-08-01,2620.59
3681,154,2023-09-01,2645.49
3682,154,2023-10-01,2639.18
3683,154,2023-11-01,2538.21
3684,154,2023-12-01,2585.88
3685,154,2024-01-01,2627.2
3686,154,2024-02-01,2657.21
3687,154,2024-03-01,2520.59
3688,154,2024-04-01,2622.29
3689,154,2024-05-01,2637.55
3690,154,2024-06-01,2672.88
3691,154,2024-07-01,2665.04
3692,154,2024-08-01,2659.53
3693,154,2024-09-01,2590.4
3694,154,2024-10-01,2535.0
3695,154,2024-11-01,2610.75
3696,154,2024-12-01,2680.48
3697,155,2023-01-01,2681.77
3698,155,2023-02-01,2647.63
3699,155,2023-03-01,2633.57
3700,155,2023-04-01,2631.08
3701,155,2023-05-01,2584.29
3702,155,2023-06-01,2605.6
3703,155,2023-07-01,2695.55
3704,155,2023-08-01,2564.97
3705,155,2023-09-01,2692.84
3706,155,2023-10-01,2596.0
3707,155,2023-11-01,2678.37
3708,155,2023-12-01,2541.76
3709,155,2024-01-01,2641.4
3710,155,2024-02-01,2575.26
3711,155,2024-03-01,2541.34
3712,155,2024-04-01,2623.03
3713,155,2024-05-01,2662.57
3714,155,2024-06-01,2569.85
3715,155,2024-07-01,2537.15
3716,155,2024-08-01,2607.51
3717,155,2024-09-01,2607.73
3718,155,2024-10-01,2639.52
3719,155,2024-11-01,2659.58
3720,155,2024-12-01,2609.13
3721,156,2023-01-01,1258.46
3722,156,2023-02-01,1176.89
3723,156,2023-03-01,1148.36
3724,156,2023-04-01,1085.1
3725,156,2023-05-01,1152.55
3726,156,2023-06-01,1148.86
3727,156,2023-07-01,1213.7
3728,156,2023-08-01,1188.8
3729,156,2023-09-01,1106.71
3730,156,2023-10-01,1174.29
3731,156,2023-11-01,1199.26
3732,156,2023-12-01,1242.08
3733,156,2024-01-01,1210.06
3734,156,2024-02-01,1203.72
3735,156,2024-03-01,1168.68
3736,156,2024-04-01,1185.1
3737,156,2024-05-01,1228.16
3738,156,2024-06-01,1099.04
3739,156,2024-07-01,1148.21
3740,156,2024-08-01,1127.05
3741,156,2024-09-01,1184.64
3742,156,2024-10-01,1227.19
3743,156,2024-11-01,1135.83
3744,156,2024-12-01,1046.16
3745,157,2023-01-01,835.47
3746,157,2023-02-01,901.75
3747,157,2023-03-01,882.96
3748,157,2023-04-01,877.49
3749,157,2023-05-01,842.08
3750,157,2023-06-01,792.13
3751,157,2023-07-01,881.84
3752,157,2023-08-01,814.37
3753,157,2023-09-01,965.28
3754,157,2023-10-01,884.61
3755,157,2023-11-01,827.05
3756,157,2023-12-01,825.51
3757,157,2024-01-01,851.43
3758,157,2024-02-01,844.1
3759,157,2024-03-01,911.92
3760,157,2024-04-01,865.4
3761,157,2024-05-01,819.5
3762,157,2024-06-01,950.6
3763,157,2024-07-01,858.55
3764,157,2024-08-01,894.52
3765,157,2024-09-01,825.67
3766,157,2024-10-01,874.24
3767,157,2024-11-01,871.64
3768,157,2024-12-01,761.6
3769,158,2023-01-01,2658.56
3770,158,2023-02-01,2622.33
3771,158,2023-03-01,2537.94
3772,158,2023-04-01,2502.69
3773,158,2023-05-01,2575.18
3774,158,2023-06-01,2562.13
3775,158,2023-07-01,2575.58
3776,158,2023-08-01,2567.38
3777,158,2023-09-01,2583.11
3778,158,2023-10-01,2630.17
3779,158,2023-11-01,2586.21
3780,158,2023-12-01,2505.32
3781,158,2024-01-01,2625.93
3782,158,2024-02-01,2639.83
3783,158,2024-03-01,2715.4
3784,158,2024-04-01,2501.63
3785,158,2024-05-01,2569.94
3786,158,2024-06-01,2453.7
3787,158,2024-07-01,2585.46
3788,158,2024-08-01,2530.39
3789,158,2024-09-01,2653.97
3790,158,2024-10-01,2519.07
3791,158,2024-11-01,2473.34
3792,158,2024-12-01,2534.24
3793,159,2023-01-01,2901.23
3794,159,2023-02-01,3037.55
3795,159,2023-03-01,2896.75
3796,159,2023-04-01,3001.42
3797,159,2023-05-01,2896.11
3798,159,2023-06-01,2983.99
3799,159,2023-07-01,3082.17
3800,159,2023-08-01,3018.03
3801,159,2023-09-01,2956.83
3802,159,2023-10-01,2998.44
3803,159,2023-11-01,3000.9
3804,159,2023-12-01,3023.63
3805,159,2024-01-01,2931.66
3806,159,2024-02-01,3029.63
3807,159,2024-03-01,2864.78
3808,159,2024-04-01,2968.51
3809,159,2024-05-01,2975.59
3810,159,2024-06-01,3031.67
3811,159,2024-07-01,3001.13
3812,159,2024-08-01,2929.72
3813,159,2024-09-01,2950.75
3814,159,2024-10-01,3009.93
3815,159,2024-11-01,2996.05
3816,159,2024-12-01,2971.04
3817,160,2023-01-01,977.12
3818,160,2023-02-01,1035.97
3819,160,2023-03-01,975.28
3820,160,2023-04-01,996.76
3821,160,2023-05-01,1109.66
3822,160,2023-06-01,929.98
3823,160,2023-07-01,908.57
3824,160,2023-08-01,1040.34
3825,160,2023-09-01,967.23
3826,160,2023-10-01,985.25
3827,160,2023-11-01,962.1
3828,160,2023-12-01,988.17
3829,160,2024-01-01,1081.09
3830,160,2024-02-01,1041.27
3831,160,2024-03-01,1044.27
3832,160,2024-04-01,930.35
3833,160,2024-05-01,943.6
3834,160,2024-06-01,859.21
3835,160,2024-07-01,960.69
3836,160,2024-08-01,1049.0
3837,160,2024-09-01,1027.01
3838,160,2024-10-01,990.08
3839,160,2024-11-01,1000.04
3840,160,2024-12-01,966.72
3841,161,2023-01-01,3002.74
3842,161,2023-02-01,3030.79
3843,161,2023-03-01,2911.71
3844,161,2023-04-01,3007.48
3845,161,2023-05-01,3039.12
3846,161,2023-06-01,2971.74
3847,161,2023-07-01,3027.54
3848,161,2023-08-01,3133.23
3849,161,2023-09-01,2987.28
3850,161,2023-10-01,3012.17
3851,161,2023-11-01,2955.6
3852,161,2023-12-01,3001.56
3853,161,2024-01-01,3015.51
3854,161,2024-02-01,3002.24
3855,161,2024-03-01,2941.52
3856,161,2024-04-01,3002.82
3857,161,2024-05-01,3065.61
3858,161,2024-06-01,3014.93
3859,161,2024-07-01,3040.6
3860,161,2024-08-01,2980.65
3861,161,2024-09-01,3030.0
3862,161,2024-10-01,3006.46
3863,161,2024-11-01,2944.95
3864,161,2024-12-01,3008.43
3865,162,2023-01-01,361.07
3866,162,2023-02-01,379.01
3867,162,2023-03-01,420.12
3868,162,2023-04-01,425.51
3869,162,2023-05-01,351.19
3870,162,2023-06-01,463.35
3871,162,2023-07-01,439.25
3872,162,2023-08-01,375.41
3873,162,2023-09-01,333.77
3874,162,2023-10-01,403.4
3875,162,2023-11-01,388.35
3876,162,2023-12-01,416.31
3877,162,2024-01-01,392.49
3878,162,2024-02-01,310.28
3879,162,2024-03-01,391.23
3880,162,2024-04-01,395.37
3881,162,2024-05-01,442.33
3882,162,2024-06-01,375.74
3883,162,2024-07-01,494.58
3884,162,2024-08-01,315.07
3885,162,2024-09-01,476.21
3886,162,2024-10-01,399.43
3887,162,2024-11-01,453.63
3888,162,2024-12-01,414.64
3889,163,2023-01-01,2409.28
3890,163,2023-02-01,2332.93
3891,163,2023-03-01,2297.37
3892,163,2023-04-01,2423.33
3893,163,2023-05-01,2346.63
3894,163,2023-06-01,2363.38
3895,163,2023-07-01,2414.04
3896,163,2023-08-01,2300.7
3897,163,2023-09-01,2382.07
3898,163,2023-10-01,2322.81
3899,163,2023-11-01,2345.69
3900,163,2023-12-01,2355.91
3901,163,2024-01-01,2277.29
3902,163,2024-02-01,2313.36
3903,163,2024-03-01,2419.85
3904,163,2024-04-01,2396.61
3905,163,2024-05-01,2349.17
3906,163,2024-06-01,2364.46
3907,163,2024-07-01,2337.59
3908,163,2024-08-01,2420.13
3909,163,2024-09-01,2342.28
3910,163,2024-10-01,2363.89
3911,163,2024-11-01,2409.6
3912,163,2024-12-01,2313.43
3913,164,2023-01-01,568.99
3914,164,2023-02-01,414.53
3915,164,2023-03-01,572.53
3916,164,2023-04-01,472.42
3917,164,2023-05-01,478.92
3918,164,2023-06-01,396.55
3919,164,2023-07-01,468.31
3920,164,2023-08-01,439.06
3921,164,2023-09-01,460.67
3922,164,2023-10-01,484.18
3923,164,2023-11-01,538.94
3924,164,2023-12-01,501.43
3925,164,2024-01-01,506.43
3926,164,2024-02-01,436.27
3927,164,2024-03-01,447.01
3928,164,2024-04-01,580.99
3929,164,2024-05-01,454.29
3930,164,2024-06-01,573.86
3931,164,2024-07-01,478.9
3932,164,2024-08-01,491.16
3933,164,2024-09-01,544.57
3934,164,2024-10-01,554.64
3935,164,2024-11-01,485.51
3936,164,2024-12-01,471.64
3937,165,2023-01-01,399.05
3938,165,2023-02-01,418.75
3939,165,2023-03-01,446.42
3940,165,2023-04-01,402.06
3941,165,2023-05-01,432.79
3942,165,2023-06-01,483.77
3943,165,2023-07-01,420.92
3944,165,2023-08-01,417.43
3945,165,2023-09-01,325.9
3946,165,2023-10-01,270.31
3947,165,2023-11-01,421.27
3948,165,2023-12-01,397.11
3949,165,2024-01-01,376.11
3950,165,2024-02-01,414.03
3951,165,2024-03-01,398.83
3952,165,2024-04-01,458.24
3953,165,2024-05-01,406.16
3954,165,2024-06-01,364.5
3955,165,2024-07-01,451.36
3956,165,2024-08-01,390.99
3957,165,2024-09-01,428.18
3958,165,2024-10-01,377.98
3959,165,2024-11-01,369.36
3960,165,2024-12-01,406.06
3961,166,2023-01-01,2576.74
3962,166,2023-02-01,2600.09
3963,166,2023-03-01,2562.67
3964,166,2023-04-01,2484.28
3965,166,2023-05-01,2554.46
3966,166,2023-06-01,2615.79
3967,166,2023-07-01,2561.23
3968,166,2023-08-01,2563.78
3969,166,2023-09-01,2625.42
3970,166,2023-10-01,2540.5
3971,166,2023-11-01,2498.96
3972,166,2023-12-01,2568.07
3973,166,2024-01-01,2551.89
3974,166,2024-02-01,2527.79
3975,166,2024-03-01,2567.33
3976,166,2024-04-01,2600.68
3977,166,2024-05-01,2575.64
3978,166,2024-06-01,2591.45
3979,166,2024-07-01,2666.77
3980,166,2024-08-01,2558.96
3981,166,2024-09-01,2590.02
3982,166,2024-10-01,2550.64
3983,166,2024-11-01,2533.78
3984,166,2024-12-01,2546.85
3985,167,2023-01-01,2429.46
3986,167,2023-02-01,2471.37
3987,167,2023-03-01,2570.85
3988,167,2023-04-01,2417.6
3989,167,2023-05-01,2432.57
3990,167,2023-06-01,2450.24
3991,167,2023-07-01,2473.19
3992,167,2023-08-01,2466.58
3993,167,2023-09-01,2517.6
3994,167,2023-10-01,2332.08
3995,167,2023-11-01,2334.05
3996,167,2023-12-01,2428.61
3997,167,2024-01-01,2508.27
3998,167,2024-02-01,2375.12
3999,167,2024-03-01,2303.02
4000,167,2024-04-01,2481.96
4001,167,2024-05-01,2465.58
4002,167,2024-06-01,2398.89
4003,167,2024-07-01,2404.12
4004,167,2024-08-01,2404.91
4005,167,2024-09-01,2458.93
4006,167,2024-10-01,2422.08
4007,167,2024-11-01,2478.1
4008,167,2024-12-01,2310.67
4009,168,2023-01-01,809.52
4010,168,2023-02-01,796.06
4011,168,2023-03-01,839.54
4012,168,2023-04-01,825.46
4013,168,2023-05-01,892.25
4014,168,2023-06-01,759.39
4015,168,2023-07-01,854.63
4016,168,2023-08-01,880.28
4017,168,2023-09-01,945.19
4018,168,2023-10-01,828.27
4019,168,2023-11-01,868.58
4020,168,2023-12-01,762.17
4021,168,2024-01-01,732.76
4022,168,2024-02-01,894.6
4023,168,2024-03-01,852.08
4024,168,2024-04-01,911.29
4025,168,2024-05-01,783.69
4026,168,2024-06-01,878.36
4027,168,2024-07-01,945.8
4028,168,2024-08-01,873.35
4029,168,2024-09-01,866.19
4030,168,2024-10-01,852.79
4031,168,2024-11-01,773.82
4032,168,2024-12-01,920.14
4033,169,2023-01-01,431.71
4034,169,2023-02-01,487.47
4035,169,2023-03-01,384.1
4036,169,2023-04-01,403.28
4037,169,2023-05-01,534.0
4038,169,2023-06-01,444.88
4039,169,2023-07-01,534.91
4040,169,2023-08-01,458.34
4041,169,2023-09-01,370.16
4042,169,2023-10-01,506.85
4043,169,2023-11-01,432.76
4044,169,2023-12-01,497.18
4045,169,2024-01-01,463.51
4046,169,2024-02-01,385.09
4047,169,2024-03-01,470.46
4048,169,2024-04-01,572.06
4049,169,2024-05-01,486.9
4050,169,2024-06-01,459.37
4051,169,2024-07-01,516.02
4052,169,2024-08-01,472.78
4053,169,2024-09-01,472.73
4054,169,2024-10-01,407.67
4055,169,2024-11-01,473.94
4056,169,2024-12-01,514.02
4057,170,2023-01-01,2884.4
4058,170,2023-02-01,2997.42
4059,170,2023-03-01,2921.61
4060,170,2023-04-01,2881.81
4061,170,2023-05-01,2976.08
4062,170,2023-06-01,2911.86
4063,170,2023-07-01,2964.18
4064,170,2023-08-01,2911.61
4065,170,2023-09-01,2923.21
4066,170,2023-10-01,2950.88
4067,170,2023-11-01,2940.74
4068,170,2023-12-01,2826.42
4069,170,2024-01-01,2870.14
4070,170,2024-02-01,2972.67
4071,170,2024-03-01,2919.59
4072,170,2024-04-01,2900.01
4073,170,2024-05-01,2858.27
4074,170,2024-06-01,2872.21
4075,170,2024-07-01,2825.11
4076,170,2024-08-01,2921.14
4077,170,2024-09-01,2896.28
4078,170,2024-10-01,2877.87
4079,170,2024-11-01,2922.79
4080,170,2024-12-01,2944.4
4081,171,2023-01-01,599.16
4082,171,2023-02-01,418.91
4083,171,2023-03-01,552.47
4084,171,2023-04-01,543.16
4085,171,2023-05-01,455.55
4086,171,2023-06-01,504.66
4087,171,2023-07-01,471.62
4088,171,2023-08-01,503.78
4089,171,2023-09-01,569.96
4090,171,2023-10-01,524.78
4091,171,2023-11-01,519.93
4092,171,2023-12-01,472.98
4093,171,2024-01-01,420.3
4094,171,2024-02-01,484.08
4095,171,2024-03-01,554.83
4096,171,2024-04-01,418.14
4097,171,2024-05-01,441.75
4098,171,2024-06-01,500.81
4099,171,2024-07-01,445.27
4100,171,2024-08-01,454.87
4101,171,2024-09-01,473.32
4102,171,2024-10-01,426.22
4103,171,2024-11-01,445.79
4104,171,2024-12-01,529.67
4105,172,2023-01-01,1112.55
4106,172,2023-02-01,1098.03
4107,172,2023-03-01,1146.42
4108,172,2023-04-01,1214.52
4109,172,2023-05-01,1168.07
4110,172,2023-06-01,1154.69
4111,172,2023-07-01,1180.14
4112,172,2023-08-01,1090.63
4113,172,2023-09-01,1202.66
4114,172,2023-10-01,1197.09
4115,172,2023-11-01,1157.45
4116,172,2023-12-01,1228.22
4117,172,2024-01-01,1121.55
4118,172,2024-02-01,1234.32
4119,172,2024-03-01,1185.64
4120,172,2024-04-01,1161.09
4121,172,2024-05-01,1176.93
4122,172,2024-06-01,1172.56
4123,172,2024-07-01,1238.93
4124,172,2024-08-01,1124.09
4125,172,2024-09-01,1139.79
4126,172,2024-10-01,1229.74
4127,172,2024-11-01,1148.14
4128,172,2024-12-01,1222.95
4129,173,2023-01-01,538.82
4130,173,2023-02-01,433.76
4131,173,2023-03-01,487.92
4132,173,2023-04-01,396.17
4133,173,2023-05-01,491.59
4134,173,2023-06-01,463.82
4135,173,2023-07-01,477.5
4136,173,2023-08-01,421.57
4137,173,2023-09-01,370.8
4138,173,2023-10-01,479.01
4139,173,2023-11-01,350.68
4140,173,2023-12-01,437.98
4141,173,2024-01-01,500.91
4142,173,2024-02-01,463.44
4143,173,2024-03-01,551.27
4144,173,2024-04-01,505.11
4145,173,2024-05-01,421.16
4146,173,2024-06-01,455.22
4147,173,2024-07-01,451.48
4148,173,2024-08-01,374.74
4149,173,2024-09-01,406.83
4150,173,2024-10-01,425.81
4151,173,2024-11-01,352.04
4152,173,2024-12-01,456.22
4153,174,2023-01-01,2585.25
4154,174,2023-02-01,2514.06
4155,174,2023-03-01,2617.91
4156,174,2023-04-01,2633.49
4157,174,2023-05-01,2609.05
4158,174,2023-06-01,2581.5
4159,174,2023-07-01,2627.27
4160,174,2023-08-01,2631.71
4161,174,2023-09-01,2613.07
4162,174,2023-10-01,2556.47
4163,174,2023-11-01,2611.53
4164,174,2023-12-01,2657.47
4165,174,2024-01-01,2567.87
4166,174,2024-02-01,2702.6
4167,174,2024-03-01,2571.42
4168,174,2024-04-01,2599.32
4169,174,2024-05-01,2564.08
4170,174,2024-06-01,2608.86
4171,174,2024-07-01,2510.59
4172,174,2024-08-01,2570.4
4173,174,2024-09-01,2543.09
4174,174,2024-10-01,2604.47
4175,174,2024-11-01,2647.42
4176,174,2024-12-01,2630.0
4177,175,2023-01-01,2498.32
4178,175,2023-02-01,2719.0
4179,175,2023-03-01,2631.66
4180,175,2023-04-01,2578.08
4181,175,2023-05-01,2624.76
4182,175,2023-06-01,2625.71
4183,175,2023-07-01,2583.56
4184,175,2023-08-01,2626.8
4185,175,2023-09-01,2586.53
4186,175,2023-10-01,2596.68
4187,175,2023-11-01,2582.59
4188,175,2023-12-01,2545.27
4189,175,2024-01-01,2624.19
4190,175,2024-02-01,2646.16
4191,175,2024-03-01,2642.64
4192,175,2024-04-01,2657.9
4193,175,2024-05-01,2633.12
4194,175,2024-06-01,2590.26
4195,175,2024-07-01,2658.88
4196,175,2024-08-01,2549.02
4197,175,2024-09-01,2571.87
4198,175,2024-10-01,2568.69
4199,175,2024-11-01,2670.9
4200,175,2024-12-01,2664.04
4201,176,2023-01-01,433.02
4202,176,2023-02-01,462.25
4203,176,2023-03-01,364.69
4204,176,2023-04-01,426.08
4205,176,2023-05-01,402.39
4206,176,2023-06-01,450.99
4207,176,2023-07-01,402.89
4208,176,2023-08-01,389.4
4209,176,2023-09-01,435.7
4210,176,2023-10-01,452.46
4211,176,2023-11-01,375.23
4212,176,2023-12-01,405.6
4213,176,2024-01-01,355.73
4214,176,2024-02-01,283.75
4215,176,2024-03-01,418.67
4216,176,2024-04-01,439.1
4217,176,2024-05-01,421.75
4218,176,2024-06-01,311.17
4219,176,2024-07-01,391.11
4220,176,2024-08-01,297.73
4221,176,2024-09-01,477.14
4222,176,2024-10-01,354.35
4223,176,2024-11-01,471.42
4224,176,2024-12-01,455.94
4225,177,2023-01-01,1033.41
4226,177,2023-02-01,1021.8
4227,177,2023-03-01,1095.96
4228,177,2023-04-01,1036.22
4229,177,2023-05-01,1083.56
4230,177,2023-06-01,1054.3
4231,177,2023-07-01,989.38
4232,177,2023-08-01,966.92
4233,177,2023-09-01,1089.77
4234,177,2023-10-01,1050.36
4235,177,2023-11-01,1050.79
4236,177,2023-12-01,1113.23
4237,177,2024-01-01,1137.11
4238,177,2024-02-01,1064.81
4239,177,2024-03-01,1061.41
4240,177,2024-04-01,1103.45
4241,177,2024-05-01,1010.59
4242,177,2024-06-01,1089.6
4243,177,2024-07-01,1106.03
4244,177,2024-08-01,1112.45
4245,177,2024-09-01,981.6
4246,177,2024-10-01,1040.37
4247,177,2024-11-01,1034.53
4248,177,2024-12-01,1083.43
4249,178,2023-01-01,401.34
4250,178,2023-02-01,452.14
4251,178,2023-03-01,352.55
4252,178,2023-04-01,352.42
4253,178,2023-05-01,434.78
4254,178,2023-06-01,392.13
4255,178,2023-07-01,440.68
4256,178,2023-08-01,391.74
4257,178,2023-09-01,319.44
4258,178,2023-10-01,310.64
4259,178,2023-11-01,299.72
4260,178,2023-12-01,410.4
4261,178,2024-01-01,436.73
4262,178,2024-02-01,469.77
4263,178,2024-03-01,419.46
4264,178,2024-04-01,435.44
4265,178,2024-05-01,348.3
