account_id,usage_month,active_users,api_calls,feature_events
137,2024-11-01,69,9952,4298
137,2024-12-01,72,9029,4727
138,2023-01-01,54,9610,6228
138,2023-02-01,57,12564,5641
138,2023-03-01,51,12596,5107
138,2023-04-01,54,11842,4568
138,2023-05-01,54,10274,4872
138,2023-06-01,47,10498,6195
138,2023-07-01,54,11060,5719
138,2023-08-01,56,9550,3661
138,2023-09-01,56,8410,4171
138,2023-10-01,41,11713,3054
138,2023-11-01,46,11764,5866
138,2023-12-01,46,9597,3952
138,2024-01-01,47,10798,4398
138,2024-02-01,48,5605,6359
138,2024-03-01,52,12378,6548
138,2024-04-01,45,8924,2726
138,2024-05-01,65,9551,6246
138,2024-06-01,43,12989,7229
138,2024-07-01,49,6967,4833
138,2024-08-01,38,9886,5985
138,2024-09-01,49,9147,5633
138,2024-10-01,53,5020,5106
138,2024-11-01,62,5994,4897
138,2024-12-01,59,13312,4383
139,2023-01-01,13,9993,4102
139,2023-02-01,11,9160,5135
139,2023-03-01,8,6170,4950
139,2023-04-01,20,10246,4602
139,2023-05-01,15,9525,7241
139,2023-06-01,11,12101,4094
139,2023-07-01,14,10825,4932
139,2023-08-01,9,8085,5338
139,2023-09-01,15,9618,5344
139,2023-10-01,11,10295,4759
139,2023-11-01,12,18094,5373
139,2023-12-01,15,11314,4684
139,2024-01-01,18,9126,6266
139,2024-02-01,10,7120,5438
139,2024-03-01,6,11606,3567
139,2024-04-01,10,5704,8389
139,2024-05-01,3,10029,6371
139,2024-06-01,17,12554,4619
139,2024-07-01,18,12740,5254
139,2024-08-01,13,9088,3908
139,2024-09-01,18,13936,3939
139,2024-10-01,11,9569,4960
139,2024-11-01,12,12840,4103
139,2024-12-01,7,13709,4444
140,2023-01-01,48,8544,4603
140,2023-02-01,62,12774,6377
140,2023-03-01,59,12838,4174
140,2023-04-01,54,7030,4747
140,2023-05-01,58,10403,6573
140,2023-06-01,49,11500,3502
140,2023-07-01,55,12221,4742
140,2023-08-01,57,7120,3003
140,2023-09-01,57,15232,3804
140,2023-10-01,61,10130,3397
140,2023-11-01,49,10047,4514
140,2023-12-01,48,4917,3983
140,2024-01-01,55,9980,4398
140,2024-02-01,56,13120,5472
140,2024-03-01,54,12784,3848
140,2024-04-01,53,9396,3515
140,2024-05-01,52,3775,7294
140,2024-06-01,50,14758,5045
140,2024-07-01,57,8533,5249
140,2024-08-01,58,11993,5929
140,2024-09-01,53,8558,3086
140,2024-10-01,57,13247,6939
140,2024-11-01,56,7700,2963
140,2024-12-01,60,4611,4591
141,2023-01-01,38,9791,5042
141,2023-02-01,40,2753,5017
141,2023-03-01,28,12196,4333
141,2023-04-01,29,7557,4315
141,2023-05-01,45,10589,5413
141,2023-06-01,45,9711,5905
141,2023-07-01,43,6140,6767
141,2023-08-01,32,12752,3179
141,2023-09-01,43,15585,4744
141,2023-10-01,38,11831,4604
141,2023-11-01,49,10576,4615
141,2023-12-01,37,7201,4246
141,2024-01-01,38,8537,4210
141,2024-02-01,50,6909,5175
141,2024-03-01,42,11890,4929
141,2024-04-01,38,11354,5319
141,2024-05-01,38,5314,4438
141,2024-06-01,34,7998,5039
141,2024-07-01,41,15341,4355
141,2024-08-01,43,10917,6555
141,2024-09-01,42,6974,2932
141,2024-10-01,41,8414,3823
141,2024-11-01,33,10482,6809
141,2024-12-01,37,11770,4877
142,2023-01-01,22,12204,3686
142,2023-02-01,29,8975,6071
142,2023-03-01,23,11172,3992
142,2023-04-01,26,-905,7510
142,2023-05-01,31,7697,3650
142,2023-06-01,26,12150,2729
142,2023-07-01,28,15311,3639
142,2023-08-01,29,16609,5758
142,2023-09-01,29,11519,4518
142,2023-10-01,35,8802,2648
142,2023-11-01,27,7099,4662
142,2023-12-01,27,13592,5834
142,2024-01-01,30,9991,3729
142,2024-02-01,18,10339,5953
142,2024-03-01,28,8395,5557
142,2024-04-01,28,15057,6479
142,2024-05-01,33,12273,3451
142,2024-06-01,32,11128,5727
142,2024-07-01,31,11358,8241
142,2024-08-01,28,12809,4434
142,2024-09-01,32,12817,5437
142,2024-10-01,37,7347,4415
142,2024-11-01,30,12642,5215
142,2024-12-01,35,8014,3631
143,2023-01-01,21,9768,5651
143,2023-02-01,19,8979,4910
143,2023-03-01,20,9085,4756
143,2023-04-01,17,12569,5232
143,2023-05-01,31,10482,4338
143,2023-06-01,33,11240,6188
143,2023-07-01,22,11869,5642
143,2023-08-01,14,11102,3410
143,2023-09-01,19,7823,5428
143,2023-10-01,21,11443,5344
143,2023-11-01,16,9216,6104
143,2023-12-01,25,6559,3162
143,2024-01-01,16,13135,6457
143,2024-02-01,15,10921,7201
143,2024-03-01,22,14264,6198
143,2024-04-01,15,9430,5041
143,2024-05-01,20,12748,5490
143,2024-06-01,5,6061,2375
143,2024-07-01,20,10721,5339
143,2024-08-01,15,12022,5859
143,2024-09-01,13,5601,4999
143,2024-10-01,28,15099,5676
143,2024-11-01,16,12660,4457
143,2024-12-01,16,3568,5122
144,2023-01-01,59,10289,2240
144,2023-02-01,63,2706,6305
144,2023-03-01,65,9164,5675
144,2023-04-01,58,10217,5953
144,2023-05-01,47,8658,4972
144,2023-06-01,62,14371,3651
144,2023-07-01,59,4252,6812
144,2023-08-01,61,8684,4937
144,2023-09-01,66,11042,8177
144,2023-10-01,65,8604,4326
144,2023-11-01,61,5494,5047
144,2023-12-01,66,8159,4031
144,2024-01-01,70,5720,2518
144,2024-02-01,57,5378,5463
144,2024-03-01,61,9340,6383
144,2024-04-01,59,12325,6813
144,2024-05-01,60,12211,4709
144,2024-06-01,67,5285,3025
144,2024-07-01,61,7333,4379
144,2024-08-01,61,12160,4510
144,2024-09-01,58,8945,4077
144,2024-10-01,58,5160,5083
144,2024-11-01,60,12898,3263
144,2024-12-01,60,15438,3872
145,2023-01-01,14,6352,3381
145,2023-02-01,23,10513,5160
145,2023-03-01,7,11076,6388
145,2023-04-01,21,12004,3644
145,2023-05-01,17,12002,2846
145,2023-06-01,10,12664,6051
145,2023-07-01,8,12385,5114
145,2023-08-01,19,8096,5774
145,2023-09-01,20,8945,5021
145,2023-10-01,12,14954,4855
145,2023-11-01,11,7852,5152
145,2023-12-01,19,5992,7217
145,2024-01-01,17,11399,4883
145,2024-02-01,16,9555,6221
145,2024-03-01,15,12301,4479
145,2024-04-01,16,7588,6459
145,2024-05-01,11,9025,4622
145,2024-06-01,14,12167,4620
145,2024-07-01,22,7544,5203
145,2024-08-01,12,11262,4980
145,2024-09-01,15,13565,4214
145,2024-10-01,18,7693,5135
145,2024-11-01,10,8012,4901
145,2024-12-01,25,10302,6985
146,2023-01-01,33,8838,6847
146,2023-02-01,34,8071,5564
146,2023-03-01,30,4032,6123
146,2023-04-01,37,15513,5506
146,2023-05-01,30,12504,6019
146,2023-06-01,40,9866,4801
146,2023-07-01,28,11612,3142
146,2023-08-01,35,11763,5702
146,2023-09-01,32,14598,6046
146,2023-10-01,28,8232,3944
146,2023-11-01,34,6999,6300
146,2023-12-01,38,7362,4777
146,2024-01-01,32,12651,6931
146,2024-02-01,23,9045,4680
146,2024-03-01,24,8544,5513
146,2024-04-01,30,5366,8448
146,2024-05-01,33,10335,3682
146,2024-06-01,33,9507,2733
146,2024-07-01,26,12384,7332
146,2024-08-01,33,13309,4813
146,2024-09-01,31,13272,6995
146,2024-10-01,38,6800,4919
146,2024-11-01,33,9220,5465
146,2024-12-01,36,13008,7023
147,2023-01-01,5,5907,5429
147,2023-02-01,16,8569,5824
147,2023-03-01,10,10574,5008
147,2023-04-01,2,3155,3665
147,2023-05-01,5,13292,4876
147,2023-06-01,4,7327,5788
147,2023-07-01,13,13190,5727
147,2023-08-01,1,8944,7336
147,2023-09-01,12,5387,4933
147,2023-10-01,8,7713,2228
147,2023-11-01,7,7636,4059
147,2023-12-01,5,9598,4989
147,2024-01-01,2,9339,2891
147,2024-02-01,8,1431,4652
147,2024-03-01,11,6821,5859
147,2024-04-01,12,76,4818
147,2024-05-01,1,9645,4991
147,2024-06-01,1,15774,5343
147,2024-07-01,2,14396,2845
147,2024-08-01,1,3101,7161
147,2024-09-01,8,11978,5361
147,2024-10-01,9,10234,5325
147,2024-11-01,7,8174,4944
147,2024-12-01,8,10331,3226
148,2023-01-01,4,13248,4631
148,2023-02-01,13,6723,3232
148,2023-03-01,6,9332,4201
148,2023-04-01,17,10538,7218
148,2023-05-01,13,2762,6267
148,2023-06-01,3,10691,4070
148,2023-07-01,21,14318,4109
148,2023-08-01,10,10733,6036
148,2023-09-01,11,6925,4138
148,2023-10-01,10,13703,5513
148,2023-11-01,7,11945,4535
148,2023-12-01,15,17581,4569
148,2024-01-01,15,7763,4865
148,2024-02-01,11,9418,7955
148,2024-03-01,9,11760,2683
148,2024-04-01,13,13426,4366
148,2024-05-01,1,9884,5020
148,2024-06-01,14,16032,4543
148,2024-07-01,6,6499,5237
148,2024-08-01,13,8363,5934
148,2024-09-01,13,10129,3917
148,2024-10-01,8,2710,5282
148,2024-11-01,11,10565,5605
148,2024-12-01,12,9668,5058
149,2023-01-01,39,8248,5060
149,2023-02-01,43,12580,4209
149,2023-03-01,48,10349,5895
149,2023-04-01,51,12082,2472
149,2023-05-01,52,14581,4421
149,2023-06-01,48,7327,2661
149,2023-07-01,43,8379,4574
149,2023-08-01,42,7799,4986
149,2023-09-01,43,11630,5817
149,2023-10-01,58,13377,5291
149,2023-11-01,43,10881,5391
149,2023-12-01,44,12351,3322
149,2024-01-01,45,11667,4654
149,2024-02-01,45,9586,3997
149,2024-03-01,52,6945,5381
149,2024-04-01,49,7154,5087
149,2024-05-01,42,14173,3633
149,2024-06-01,43,6327,3370
149,2024-07-01,54,11628,5168
149,2024-08-01,43,12722,4010
149,2024-09-01,50,7382,4226
149,2024-10-01,50,12591,5716
149,2024-11-01,41,8659,5188
149,2024-12-01,42,14112,2117
150,2023-01-01,32,8471,1587
150,2023-02-01,29,11875,5036
150,2023-03-01,43,14635,5519
150,2023-04-01,37,10197,1813
150,2023-05-01,29,10302,5739
150,2023-06-01,37,7322,6124
150,2023-07-01,43,12813,6187
150,2023-08-01,33,13227,5174
150,2023-09-01,38,11096,4854
150,2023-10-01,31,9753,6184
150,2023-11-01,33,12680,5884
150,2023-12-01,34,14166,4573
150,2024-01-01,43,11302,4980
150,2024-02-01,31,9735,4755
150,2024-03-01,29,9347,4035
150,2024-04-01,38,13918,3527
150,2024-05-01,44,9614,3829
150,2024-06-01,39,8660,4901
150,2024-07-01,33,7549,5868
150,2024-08-01,34,5690,5661
150,2024-09-01,29,6540,6431
150,2024-10-01,30,3050,5747
150,2024-11-01,34,9347,4622
150,2024-12-01,37,7741,6771
151,2023-01-01,13,11334,5770
151,2023-02-01,17,6928,6220
151,2023-03-01,16,8180,6064
151,2023-04-01,21,4608,7096
151,2023-05-01,18,8791,5306
151,2023-06-01,24,15883,3007
151,2023-07-01,25,12229,4835
151,2023-08-01,24,12802,3341
151,2023-09-01,29,5323,3637
151,2023-10-01,19,15774,4630
151,2023-11-01,20,14296,4639
151,2023-12-01,15,8748,6644
151,2024-01-01,21,15791,5885
151,2024-02-01,17,10153,3976
151,2024-03-01,17,23437,6222
151,2024-04-01,25,8130,6883
151,2024-05-01,26,15644,7199
151,2024-06-01,13,6670,3795
151,2024-07-01,16,10970,4319
151,2024-08-01,31,15714,4992
151,2024-09-01,30,14464,4459
151,2024-10-01,10,9346,4226
151,2024-11-01,22,10267,5075
151,2024-12-01,23,6362,5493
152,2023-01-01,74,10599,6148
152,2023-02-01,70,9156,4857
152,2023-03-01,74,12699,4135
152,2023-04-01,74,7870,6310
152,2023-05-01,74,11380,7370
152,2023-06-01,76,13336,7005
152,2023-07-01,82,9949,5770
152,2023-08-01,70,7659,4274
152,2023-09-01,88,7562,4007
152,2023-10-01,71,11679,5171
152,2023-11-01,82,12013,3343
152,2023-12-01,72,14095,4756
152,2024-01-01,82,9550,3838
152,2024-02-01,75,7095,4321
152,2024-03-01,78,11534,3091
152,2024-04-01,76,8240,4221
152,2024-05-01,77,8348,6658
152,2024-06-01,82,13545,4406
152,2024-07-01,72,10246,4819
152,2024-08-01,73,6472,4950
152,2024-09-01,74,12065,5798
152,2024-10-01,82,6222,5481
152,2024-11-01,73,6338,4485
152,2024-12-01,82,8883,6878
153,2023-01-01,33,8817,6392
153,2023-02-01,33,7202,7230
153,2023-03-01,32,10056,3973
153,2023-04-01,36,11551,5755
153,2023-05-01,28,12502,6094
153,2023-06-01,27,5749,5697
153,2023-07-01,23,10456,4463
153,2023-08-01,37,8821,6328
153,2023-09-01,28,12999,7472
153,2023-10-01,25,10876,8298
153,2023-11-01,31,10185,5946
153,2023-12-01,31,4878,6358
153,2024-01-01,20,8749,6448
153,2024-02-01,29,7918,6055
153,2024-03-01,26,6333,5329
153,2024-04-01,30,6268,5764
153,2024-05-01,33,8920,4650
153,2024-06-01,33,13571,4660
153,2024-07-01,34,11695,6055
153,2024-08-01,31,7263,4445
153,2024-09-01,32,15455,4419
153,2024-10-01,35,9015,5132
153,2024-11-01,38,12292,3510
153,2024-12-01,28,13768,5170
154,2023-01-01,7,7543,5844
154,2023-02-01,17,10053,7970
154,2023-03-01,17,9269,4021
154,2023-04-01,8,11006,4413
154,2023-05-01,21,14398,5759
154,2023-06-01,7,7983,6506
154,2023-07-01,10,13366,5569
154,2023-08-01,13,7891,4886
154,2023-09-01,13,13097,3937
154,2023-10-01,11,10134,5795
154,2023-11-01,8,6050,5808
154,2023-12-01,5,13854,4812
154,2024-01-01,5,8558,5454
154,2024-02-01,10,10060,5888
154,2024-03-01,11,7188,4641
154,2024-04-01,20,15055,2576
154,2024-05-01,18,10750,6108
154,2024-06-01,10,4695,5701
154,2024-07-01,8,5835,3417
154,2024-08-01,16,10418,5938
154,2024-09-01,16,8737,4915
154,2024-10-01,10,9369,3839
154,2024-11-01,14,13225,4020
154,2024-12-01,19,10340,5289
155,2023-01-01,66,4578,5172
155,2023-02-01,78,7985,7004
155,2023-03-01,78,7274,5037
155,2023-04-01,87,6272,5633
155,2023-05-01,73,12120,6520
155,2023-06-01,73,13356,7665
155,2023-07-01,75,12354,4291
155,2023-08-01,75,9469,5956
155,2023-09-01,81,9671,6840
155,2023-10-01,82,12540,4380
155,2023-11-01,71,7562,6138
155,2023-12-01,68,12030,3702
155,2024-01-01,79,10051,6600
155,2024-02-01,80,14305,6752
155,2024-03-01,75,6523,3736
155,2024-04-01,64,6749,5082
155,2024-05-01,72,9459,5591
155,2024-06-01,73,6634,4936
155,2024-07-01,70,9187,6611
155,2024-08-01,73,15312,6717
155,2024-09-01,72,6666,4936
155,2024-10-01,80,8529,6089
155,2024-11-01,81,7677,4188
155,2024-12-01,78,10455,4176
156,2023-01-01,29,9788,3122
156,2023-02-01,34,8563,1659
156,2023-03-01,30,7775,7026
156,2023-04-01,28,6707,5609
156,2023-05-01,27,7661,5611
156,2023-06-01,25,5628,7071
156,2023-07-01,33,9207,4995
156,2023-08-01,33,12920,4092
156,2023-09-01,32,8479,4773
156,2023-10-01,31,9979,5882
156,2023-11-01,33,5475,3370
156,2023-12-01,29,15485,3978
156,2024-01-01,29,8390,4335
156,2024-02-01,31,14202,5547
156,2024-03-01,26,18259,5094
156,2024-04-01,28,14236,4437
156,2024-05-01,39,7388,6716
156,2024-06-01,32,13873,7282
156,2024-07-01,25,13827,3309
156,2024-08-01,25,7589,5604
156,2024-09-01,31,9498,5175
156,2024-10-01,33,12004,6313
156,2024-11-01,40,9935,4374
156,2024-12-01,34,6567,4185
157,2023-01-01,84,9627,3550
157,2023-02-01,72,10146,6370
157,2023-03-01,85,10332,7410
157,2023-04-01,79,9584,1919
157,2023-05-01,77,12556,6876
157,2023-06-01,75,11386,6256
157,2023-07-01,80,3150,5296
157,2023-08-01,83,7157,4695
157,2023-09-01,74,2289,6232
157,2023-10-01,79,14793,6028
157,2023-11-01,78,9750,5679
157,2023-12-01,84,10968,6326
157,2024-01-01,78,7008,4922
157,2024-02-01,81,6395,3395
157,2024-03-01,82,8780,4800
157,2024-04-01,78,14561,6514
157,2024-05-01,73,8401,6020
157,2024-06-01,83,9875,3634
157,2024-07-01,76,8449,5332
157,2024-08-01,88,7939,3768
157,2024-09-01,79,13095,3263
157,2024-10-01,87,9483,4118
157,2024-11-01,71,12119,4794
157,2024-12-01,80,7297,4617
158,2023-01-01,29,9698,4196
158,2023-02-01,24,18185,3363
158,2023-03-01,32,4683,2603
158,2023-04-01,32,10523,6513
158,2023-05-01,33,9550,3860
158,2023-06-01,39,12786,3504
158,2023-07-01,32,10432,4585
158,2023-08-01,35,12495,4771
158,2023-09-01,30,14496,6119
158,2023-10-01,32,5112,5412
158,2023-11-01,35,1736,5302
158,2023-12-01,29,9337,3911
158,2024-01-01,31,14175,4464
158,2024-02-01,36,7581,5910
158,2024-03-01,32,11056,5008
158,2024-04-01,35,2297,3296
158,2024-05-01,34,3869,4363
158,2024-06-01,31,7515,4170
158,2024-07-01,33,13027,3849
158,2024-08-01,29,7806,2094
158,2024-09-01,32,12804,6219
158,2024-10-01,27,6244,5025
158,2024-11-01,36,10464,5347
158,2024-12-01,37,7782,4736
159,2023-01-01,42,9409,3479
159,2023-02-01,30,7185,5428
159,2023-03-01,29,10813,4116
159,2023-04-01,23,10919,5178
159,2023-05-01,36,7981,4064
159,2023-06-01,36,14557,5013
159,2023-07-01,36,9035,3147
159,2023-08-01,38,12725,5852
159,2023-09-01,33,11791,6072
159,2023-10-01,42,12965,5076
159,2023-11-01,27,10466,5307
159,2023-12-01,37,14061,4885
159,2024-01-01,44,4722,5503
159,2024-02-01,30,4278,4757
159,2024-03-01,26,9515,5041
159,2024-04-01,39,5477,6090
159,2024-05-01,34,13086,4481
159,2024-06-01,27,6347,3449
159,2024-07-01,36,14430,4322
159,2024-08-01,37,5429,5216
159,2024-09-01,37,5655,4755
159,2024-10-01,37,1198,6602
159,2024-11-01,35,12150,4504
159,2024-12-01,25,11602,4900
160,2023-01-01,47,13262,5914
160,2023-02-01,56,10461,4170
160,2023-03-01,46,11246,6219
160,2023-04-01,39,10025,6931
160,2023-05-01,45,12793,5591
160,2023-06-01,51,7570,4033
160,2023-07-01,47,5403,4676
160,2023-08-01,48,15353,5483
160,2023-09-01,50,13493,3842
160,2023-10-01,46,17276,4905
160,2023-11-01,52,12891,3226
160,2023-12-01,48,10440,5395
160,2024-01-01,43,6649,4428
160,2024-02-01,46,13554,7180
160,2024-03-01,53,12580,3794
160,2024-04-01,44,10629,4241
160,2024-05-01,49,12161,5643
160,2024-06-01,52,7286,6119
160,2024-07-01,43,7177,5638
160,2024-08-01,53,11464,5024
160,2024-09-01,48,10409,3648
160,2024-10-01,40,9763,5095
160,2024-11-01,47,12028,4741
160,2024-12-01,49,9566,7188
161,2023-01-01,23,17022,5422
161,2023-02-01,21,7301,3268
161,2023-03-01,18,7361,5473
161,2023-04-01,20,10560,6538
161,2023-05-01,22,16237,3589
161,2023-06-01,22,8382,6123
161,2023-07-01,11,5670,4871
161,2023-08-01,30,10677,3378
161,2023-09-01,17,15018,4254
161,2023-10-01,18,14432,6213
161,2023-11-01,29,7149,3169
161,2023-12-01,23,11005,5437
161,2024-01-01,30,4798,6031
161,2024-02-01,17,12567,4430
161,2024-03-01,18,8170,3265
161,2024-04-01,23,7681,5943
161,2024-05-01,26,15064,5439
161,2024-06-01,25,14200,4246
161,2024-07-01,15,10600,3292
161,2024-08-01,35,14366,7596
161,2024-09-01,23,11651,4448
161,2024-10-01,27,6353,1948
161,2024-11-01,19,5633,6773
161,2024-12-01,32,5791,6550
162,2023-01-01,9,5290,4531
162,2023-02-01,2,12243,3525
162,2023-03-01,4,7942,5568
162,2023-04-01,3,8394,4744
162,2023-05-01,15,8749,3750
162,2023-06-01,7,9569,3301
162,2023-07-01,16,8942,4546
162,2023-08-01,5,15190,2984
162,2023-09-01,6,16261,5154
162,2023-10-01,1,8144,5248
162,2023-11-01,11,8981,5991
162,2023-12-01,1,5668,4420
162,2024-01-01,12,10206,5347
162,2024-02-01,6,13327,4267
162,2024-03-01,8,7507,7379
162,2024-04-01,1,7352,5659
162,2024-05-01,5,10980,5272
162,2024-06-01,1,14840,6072
162,2024-07-01,11,8415,5499
162,2024-08-01,5,13384,6392
162,2024-09-01,5,5446,7135
162,2024-10-01,7,8174,5487
162,2024-11-01,1,13166,3234
162,2024-12-01,3,10733,6246
163,2023-01-01,40,11904,4966
163,2023-02-01,39,10256,4773
163,2023-03-01,31,7695,5293
163,2023-04-01,38,9532,4611
163,2023-05-01,35,8520,4631
163,2023-06-01,40,11180,4783
163,2023-07-01,34,5805,8116
163,2023-08-01,34,8444,5620
163,2023-09-01,41,11562,4468
163,2023-10-01,41,10184,4625
163,2023-11-01,41,13166,4973
163,2023-12-01,39,13204,6153
163,2024-01-01,47,4731,6086
163,2024-02-01,43,7343,5301
163,2024-03-01,45,7512,5531
163,2024-04-01,44,6786,4829
163,2024-05-01,41,7611,3945
163,2024-06-01,39,12404,5772
163,2024-07-01,35,11956,3996
163,2024-08-01,31,8898,6347
163,2024-09-01,43,9995,4499
163,2024-10-01,38,10326,3717
163,2024-11-01,38,9353,3378
163,2024-12-01,35,11231,5011
164,2023-01-01,21,7265,6892
164,2023-02-01,18,10754,4414
164,2023-03-01,23,11372,3355
164,2023-04-01,22,13572,7113
164,2023-05-01,22,10125,7653
164,2023-06-01,28,8148,4257
164,2023-07-01,27,6966,6305
164,2023-08-01,24,11553,4691
164,2023-09-01,19,14385,4703
164,2023-10-01,20,9759,5231
164,2023-11-01,17,8305,4258
164,2023-12-01,27,7342,2893
164,2024-01-01,13,5588,6633
164,2024-02-01,23,11503,5643
164,2024-03-01,23,9775,6253
164,2024-04-01,23,14197,5744
164,2024-05-01,19,8508,4127
164,2024-06-01,29,8784,4041
164,2024-07-01,24,9708,5353
164,2024-08-01,32,12739,5032
164,2024-09-01,15,8500,5853
164,2024-10-01,17,16422,5017
164,2024-11-01,23,8000,5596
164,2024-12-01,17,16494,6580
165,2023-01-01,25,5828,5246
165,2023-02-01,27,11779,3797
165,2023-03-01,17,8644,4275
165,2023-04-01,28,4236,5787
165,2023-05-01,14,7116,2588
165,2023-06-01,18,14532,5317
165,2023-07-01,15,13051,6477
165,2023-08-01,21,16104,5985
165,2023-09-01,24,7589,5752
165,2023-10-01,22,11559,4178
165,2023-11-01,21,7549,2423
165,2023-12-01,25,5492,5128
165,2024-01-01,22,10979,4660
165,2024-02-01,22,11412,5881
165,2024-03-01,29,10702,5076
165,2024-04-01,16,11307,5800
165,2024-05-01,20,11633,4648
165,2024-06-01,24,12737,6078
165,2024-07-01,21,6880,4265
165,2024-08-01,23,17346,4591
165,2024-09-01,23,8331,3831
165,2024-10-01,17,3752,6624
165,2024-11-01,9,9208,3586
165,2024-12-01,16,14129,5241
166,2023-01-01,69,8231,4081
166,2023-02-01,73,10518,7274
166,2023-03-01,64,9895,4621
166,2023-04-01,78,11064,5708
166,2023-05-01,75,7204,6453
166,2023-06-01,77,12746,6516
166,2023-07-01,76,14442,5453
166,2023-08-01,72,9980,4971
166,2023-09-01,71,14895,5355
166,2023-10-01,74,11164,8575
166,2023-11-01,68,7464,3343
166,2023-12-01,72,10736,4441
166,2024-01-01,71,10427,4397
166,2024-02-01,75,13342,5812
166,2024-03-01,78,13257,5339
166,2024-04-01,73,7683,4530
166,2024-05-01,71,12195,5416
166,2024-06-01,77,6518,6718
166,2024-07-01,71,6699,4472
166,2024-08-01,86,8836,4609
166,2024-09-01,73,9554,4062
166,2024-10-01,74,13226,5377
166,2024-11-01,68,8966,4338
166,2024-12-01,74,13991,4821
167,2023-01-01,36,15332,6051
167,2023-02-01,39,15874,5587
167,2023-03-01,27,12497,3089
167,2023-04-01,39,4858,4439
167,2023-05-01,35,7689,4581
167,2023-06-01,42,7858,5654
167,2023-07-01,32,9431,5388
167,2023-08-01,32,6064,5590
167,2023-09-01,42,9762,4451
167,2023-10-01,37,10166,5291
167,2023-11-01,24,6792,3985
167,2023-12-01,37,10557,5763
167,2024-01-01,38,6097,6736
167,2024-02-01,43,6225,5399
167,2024-03-01,34,10416,6263
167,2024-04-01,47,12253,5353
167,2024-05-01,35,10546,6631
167,2024-06-01,36,7341,3056
167,2024-07-01,39,10741,4224
167,2024-08-01,42,8734,4838
167,2024-09-01,36,8947,5283
167,2024-10-01,42,6572,5586
167,2024-11-01,37,10461,6046
167,2024-12-01,37,11440,5859
168,2023-01-01,24,10897,4699
168,2023-02-01,26,9033,5565
168,2023-03-01,27,11183,4978
168,2023-04-01,18,10094,5076
168,2023-05-01,28,8218,3565
168,2023-06-01,30,9179,5205
168,2023-07-01,25,9981,4460
168,2023-08-01,22,11421,4276
168,2023-09-01,27,11231,4295
168,2023-10-01,20,17278,4366
168,2023-11-01,30,15818,5947
168,2023-12-01,25,9798,4000
168,2024-01-01,31,11698,4382
168,2024-02-01,21,6036,6183
168,2024-03-01,27,10644,4012
168,2024-04-01,19,12887,5050
168,2024-05-01,31,8842,4715
168,2024-06-01,30,12197,5957
168,2024-07-01,25,11843,6330
168,2024-08-01,26,8459,6611
168,2024-09-01,23,11888,4929
168,2024-10-01,17,13385,1690
168,2024-11-01,17,11581,5632
168,2024-12-01,23,10443,1962
169,2023-01-01,22,10749,4945
169,2023-02-01,19,11479,4965
169,2023-03-01,9,16588,6440
169,2023-04-01,12,8964,4716
169,2023-05-01,24,3522,4401
169,2023-06-01,10,9144,4432
169,2023-07-01,19,8185,4098
169,2023-08-01,22,11364,5661
169,2023-09-01,18,8284,4857
169,2023-10-01,21,3469,5472
169,2023-11-01,20,10186,4820
169,2023-12-01,6,8680,7147
169,2024-01-01,19,9078,5020
169,2024-02-01,20,11976,4725
169,2024-03-01,21,15029,6207
169,2024-04-01,30,8029,7011
169,2024-05-01,15,11060,5878
169,2024-06-01,16,10263,6092
169,2024-07-01,15,15008,3338
169,2024-08-01,28,13003,4892
169,2024-09-01,16,8478,4837
169,2024-10-01,18,13765,7362
169,2024-11-01,19,7463,4345
169,2024-12-01,18,6909,3585
170,2023-01-01,18,10907,4000
170,2023-02-01,12,6464,3684
170,2023-03-01,3,14963,4696
170,2023-04-01,1,13630,4632
170,2023-05-01,1,9049,5625
170,2023-06-01,10,15395,3976
170,2023-07-01,8,7901,3149
170,2023-08-01,12,11389,5340
170,2023-09-01,10,7943,3793
170,2023-10-01,8,13483,6929
170,2023-11-01,11,10087,5323
170,2023-12-01,8,6922,5029
170,2024-01-01,1,9627,6963
170,2024-02-01,12,7230,4913
170,2024-03-01,3,9812,6249
170,2024-04-01,11,17452,6430
170,2024-05-01,9,12031,4757
170,2024-06-01,2,13917,6210
170,2024-07-01,6,10821,6489
170,2024-08-01,12,5610,5292
170,2024-09-01,7,13339,6237
170,2024-10-01,14,6646,4059
170,2024-11-01,13,8225,3174
170,2024-12-01,10,8358,7147
171,2023-01-01,22,10480,4556
171,2023-02-01,28,11075,4509
171,2023-03-01,17,9779,3826
171,2023-04-01,26,4574,4832
171,2023-05-01,24,11026,4139
171,2023-06-01,24,7341,4973
171,2023-07-01,24,11388,4189
171,2023-08-01,26,10260,5891
171,2023-09-01,28,13352,6344
171,2023-10-01,21,12381,5256
171,2023-11-01,14,10908,5307
171,2023-12-01,23,9616,4086
171,2024-01-01,24,6060,6750
171,2024-02-01,19,10736,5670
171,2024-03-01,23,5773,5988
171,2024-04-01,22,8094,4100
171,2024-05-01,19,6103,7066
171,2024-06-01,28,11355,4731
171,2024-07-01,20,12274,7109
171,2024-08-01,18,6647,6857
171,2024-09-01,12,6974,4703
171,2024-10-01,13,13336,6028
171,2024-11-01,18,13838,6739
171,2024-12-01,20,8647,7711
172,2023-01-01,9,10768,6636
172,2023-02-01,7,8483,5096
172,2023-03-01,11,4023,4654
172,2023-04-01,12,8464,6855
